review_id,user_id,business_id,stars_x,date,text,index,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,categories,hours,GoodForKids,BusinessAcceptsCreditCards,WheelchairAccessible,RestaurantsReservations,RestaurantsPriceRange2,OutdoorSeating,RestaurantsDelivery,Alcohol,HasTV,Caters,RestaurantsGoodForGroups,NoiseLevel,RestaurantsAttire,BikeParking,WiFi,RestaurantsTakeOut,BusinessAcceptsBitcoin,HappyHour,RestaurantsTableService,ByAppointmentOnly,BestNights,Music,GoodForDancing,DogsAllowed,CoatCheck,Smoking,DriveThru,AcceptsInsurance,Corkage,BYOB,BYOBCorkage,DietaryRestrictions,RestaurantsCounterService,Open24Hours,HairSpecializesIn,garage,street,validated,lot,valet,dessert,latenight,lunch,dinner,brunch,breakfast,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
CKjkYIaQilyPBBSRnqUQNw,l6Js6a8fH9SpluKBlfmi3Q,KBUrZtRmVEm2-N4t9hsnbw,5,2019-08-10 18:13:24,"This is a new business.  It's clean and modern looking.  We got takeout; veggie noodles, salads (excellent dressing), two sushi rolls, a veggie hybachi meal.  All were tasty.  We will be back.",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
ZkxZrZs6_CFlSa82zOvwrw,ylC_4gjFN998TSOPmKfAHQ,KBUrZtRmVEm2-N4t9hsnbw,1,2020-08-13 01:31:51,"We have ordered from here several times and I was very disappointed with the food and service tonight. Waited an extra 20 minutes for subpar food. Everything was soggy, cold and tasteless. The ginger salad was so runny and watery that it was inedible.",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
f2C1gf1-7VijUlO1ARKWAg,2bU93cAhp69KL4uKmdGUUQ,KBUrZtRmVEm2-N4t9hsnbw,5,2020-01-26 01:20:34,Great little gem with delicious food and friendly service! The menu has a great variety so there is something for every one! We had the chicken fried rice and various such rolls. They don't have a specific kids menu but there are plenty of items that kids will eat. Definitely recommend!,66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
E4BGMbJ4Jh8iu4C1EHbyng,0-Wx-gJRv8AscrNHEpCoEg,KBUrZtRmVEm2-N4t9hsnbw,5,2021-07-03 16:10:27,Some of the absolute best sushi iv ever had. The Godzilla roll is one of my favorites.,66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
TjsBzr3Y014vRURvppanzg,UdLSyu-a1Q1pKGzlz_nMkA,KBUrZtRmVEm2-N4t9hsnbw,5,2019-08-25 01:51:44,"Newly opened restaurant that I fully intend on coming back to. The staff is very friendly and you can tell they are excited to show off their new business. I ordered sushi rolls and nigiri- they were both scrumptious. Husband had a hand rolls and  the beef yakisoba ; it's the closest thing to authentic yakisoba we have found in the area since leaving Japan. Overall, happy with our experience and will be coming back!",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
EEnKky5_jjxHkxGIGqLVJQ,KKwGnrBQK4uBzFZK1oqdcA,KBUrZtRmVEm2-N4t9hsnbw,5,2019-08-09 01:12:51,"Clean, fresh, well presented. The kids enjoyed it, but it seems more like a date night place. Not too expensive. Fun atmosphere with a couple neat little quirks, a spinning sign for example.",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
EIl5enurOLUXnMOn5_LILA,-LmN_A5FC6gp-hZswlHxMQ,KBUrZtRmVEm2-N4t9hsnbw,5,2020-02-06 12:19:58,Great! An amazing cheap Japanese lunch Spot. I will definitely be back. I ordered the spring rolls as an appetizer. They were pretty good. I ordered the hibachi steak & shrimp lunch and it was very good. By faR the best I have had in this area.,66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
2Ge3kbyxHxdM_m0TD_3Vkw,kRvYSISRMMOB6-fD2ZkY0g,KBUrZtRmVEm2-N4t9hsnbw,4,2019-08-31 18:36:07,"This place has very good Hibachi meals, the noodles dish I got was excellent and the sushi was very good too.  I would give this place 4.5 stars if I could, it's very good just not blow your socks off amazing but very food and priced very reasonably priced.  They have a large menu here and a lot of offerings for sushi and non and is worth a try for a sushi person like myself and a hibachi lover like my wife.",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
xzAU6A-zeGSgE_XIYyl_fg,xU9NAkKf60_882kRKB6wbA,KBUrZtRmVEm2-N4t9hsnbw,5,2019-08-24 21:35:09,Great food and service! The entire family enjoyed eating here. Definitely recommend giving this new place a try!,66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
wIBR5Q-zmw8e9mCE45hbmA,6lP9bOK9kWu6hnDp3rYewA,KBUrZtRmVEm2-N4t9hsnbw,5,2019-09-05 12:34:35,"Came here at the recommendation of my cousin and was completely thrilled! We frequent sushi all the time but Hi Tokyo happens to be minutes from where we stay. So it's even more awesome to be able to get sushi in a pinch. 

The rolls were very reasonably priced, they had hibachi and the biggest fried shrimp you have ever seen in your life. It's clean and the atmosphere is pretty sweet. It's not a big restaurant by a long shot but so worth a stop in if you get a chance.

The sushi was fresh and it came out quickly. The service was great. We never really had an empty cup. We will definitely be going back.",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
iLzwgZF_dRNQRdOqw5Nv2Q,f-czLKAxRBZhSvG7Q9BHjw,KBUrZtRmVEm2-N4t9hsnbw,5,2020-03-10 16:54:03,Great food and reasonable prices! Good small atmosphere and quick to give you heaping portions of food.,66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
D_ZxdSBZw6CB2x_672HUxQ,sQ1LQU_bVko-zu2aZkuS1g,KBUrZtRmVEm2-N4t9hsnbw,5,2020-06-16 20:33:39,"This is the best-wrapped sushi roll in the area. You will know immediately but the rice to filling ratio. Good sushi should NOT have a lot of rice on the outside of the roll. Great prices as well, good lunch specials. Take out there is well-run as well. This is now my go-to sushi spot east of the Mississippi.",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
3vlXp2CArPLaZQaLR-BzlA,gfSlT7EyxnV0lYv2Dg6MxQ,KBUrZtRmVEm2-N4t9hsnbw,3,2019-10-02 13:04:40,"Everything here is pretty nice. I went here because the prices were really good and its a new spot in town. I ordered a few rolls and they were rolled very well, but not the best tasting. This isn't a bad three stars just that it was alright. I would recommend. The appetizers the offer were delicious.",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
4KMaJOlIoD5Cuq5y1E2Cmg,5UhyqtySLqDmCKOnu5A8cA,KBUrZtRmVEm2-N4t9hsnbw,5,2021-11-19 00:22:46,Love the food love the atmosphere love the people. If your thinking of going to a nice Japanese restaurant I recommend trying this place out. Clean tables and booths. Food tastes amazing . Good selection of sushi well made. Friendly staff. I've been here twice and have no complaints definitely coming back again,66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
gAhKmDOqcCBWoLy91SpuHQ,C9rP-btqLgDIBnYuNlKycg,KBUrZtRmVEm2-N4t9hsnbw,5,2019-08-28 18:58:25,"New Japanese restaurant on east end of Belleville? Let's try it out. Hidden in a small strip mall next to Lee's fried chicken, The tempura was deliciously prepared and the fried rice was made to order. Only sushi I tried was a California roll (not really sushi), and it was good. I will be back to try some sushi ASAP.",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
M1FlMoO5E85IzbI3QYDfjQ,sZyYiYYz4oKIO_xFtqyPuw,KBUrZtRmVEm2-N4t9hsnbw,4,2020-03-08 15:36:58,"I came at lunch and found a beautiful modern and clean restaurant with a great atmosphere. I ordered some miso soup which was okay, not the best I ever had, not the worst either. I would say it was satisfactory. I ordered a rainbow roll and a tuna roll and my food was ready fairly quickly and was quite yummy!  They definitely do not skimp on the amount of fish in your rolls as some places do, you get your money's worth here!  Prices are reasonable imo and I thought the wait staff did a great job as well. Also, they do takeout!  All in all, it's great to harvest a decent Asian food place within spitting distance of the base!",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
qtOJ_51XXMDCy3y8L3CvcQ,_HaA3KasZprJi11K8Gxjqg,KBUrZtRmVEm2-N4t9hsnbw,5,2019-08-26 20:20:04,"This place is seriously my new favorite lunch spot! Great quality, great prices, and REALLY fast service. I always get the edamame, miso soup, California roll, and spicy crab roll.",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
BrMQSx0a-nPd1jOOxKwxeQ,OOXisxWkhVwxk8n0CzoTVQ,KBUrZtRmVEm2-N4t9hsnbw,5,2019-10-01 23:21:24,"Very good service and food here. Been here a few times now and I believe it warrants a review. 

Probably one of my fave sushi places here. There isn't much to choose from in Illinois but this is close enough",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
7s7JmKcA9U7Vet5aSmeCug,GTbKEtXoqM6-7tgrYuPy2g,KBUrZtRmVEm2-N4t9hsnbw,5,2020-10-02 03:00:03,Chicken fried rice did not disappoint! We had a buffet of different stuff. Salad was cold and refreshing. Their soups are delightful. Teriyaki chicken was delicious! They use good quality white meat which i appreciated. Always love some fried gyozas and they definitely fulfilled the craving!,66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
8qdyVDJEwITxinCPx4JitA,BKEvksG_cPuEdxleHW5eaQ,KBUrZtRmVEm2-N4t9hsnbw,5,2020-08-23 22:25:53,Food is always cooked well. I usually get the hibachi and the rice is delicious . Never had a problem ordering here and they even call when food is ready,66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
DjcBt6Ct_Zjxe8ItBwdN7g,IWCjZR7TIR0eVSKv01yUDA,KBUrZtRmVEm2-N4t9hsnbw,4,2020-04-26 22:43:19,"Pretty good! Ordered on Uber Eats and the delivery was really fast! The sushi was still warm :-) I ordered the Infinity Roll (has the jalapeño on top) and the Rock and Roll (the fried roll). Both tasted great, but I enjoyed the Infinity more. Will have to try more rolls in the future!",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
VaOAuUWxZkUZ_qvDLtXzjA,C9rP-btqLgDIBnYuNlKycg,KBUrZtRmVEm2-N4t9hsnbw,3,2021-04-26 18:31:58,"Stopped in after almost a year, my wife wanted sushi so we ordered a couple rolls. A red dragon roll and spicy shrimp roll plus gyoza, shrimp tempura and a bento with a couple of miso soups. Pictures included. I'd say it was good but not the Japanese food I crave when wanting sushi. I'm glad they are seating again since they are located 1 mile from me and it is convenient.",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
fpMinC9I11wmJ6DVqwKTYg,zUgB4vPmbBQENe2CQ_AO2Q,KBUrZtRmVEm2-N4t9hsnbw,5,2020-01-02 18:53:54,"Outstanding service, delicious food for a cheap price. Not only was the food delicious, it was a lot for the price!! Highly recommend!!",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
IX5hUuCpLC8bSXL_f7fJWA,wWkRCDZEi9hYb4hIv0EOfg,KBUrZtRmVEm2-N4t9hsnbw,2,2020-02-29 01:08:19,The food my husband had was good . I never got my food. I ordered chef choice on sushi and nigiri but it never arrived. Our waitress never came back to follow drink or check on us. We had to flag another waitress down she sent our waitress back and she said no sushi. I mean come on I didn't even have a plate in front of me. 2other tables came in and ordered sushi along with a lot of orders to go.  Service is lacking for sure. Never did get my food. Husband had to go to register and ask for his bill. Hell at this point they should have said we are sorry . They did tell us to have a nice night‍,66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
CW0yF0JbG9SG9gYj-YcLng,eD854DXXjdbgpfu7fLzaVg,KBUrZtRmVEm2-N4t9hsnbw,2,2021-10-11 00:12:39,I'm so confused by the good reviews. I was excited based on the reviews here and on Google. No offense but I wonder if some people just don't know what good sushi is if they think this is good. I got the red dragon roll and a spicy tuna as well as some yaki soba. They use that tuna mush instead of actual pieces of tuna which is such a disappointment. I'd rate the sushi a 2/10. The yaki soba wasn't anything to get excited about. It was at least edible. The entire meal felt like a complete waste of money. Lesson learned.,66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
rqquJcVaVBpm1pb1WwRSIQ,sjuhW_AHrqE3wJjh82sVJQ,KBUrZtRmVEm2-N4t9hsnbw,5,2020-05-02 18:17:15,"Great sushi and great service!!! Red dragon roll, seaweed salad and miso soup was on point!",66530,Hi Tokyo,1628 Carlyle Ave,Belleville,IL,62221,38.5187738,-89.9356731,4.5,48,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,True,,False,True,,,,,,u'casual',,u'free',True,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,False,False,False,,False,,,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
